Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1584.0,OUT018
DRC01,-1064.0,OUT010
FDB15,5595.0,OUT027
NCA17,3851.0,OUT027
FDF10,2390.0,OUT046
FDR26,4303.0,OUT027
FDI02,1930.0,OUT049
NCM54,105.0,OUT010
FDF14,2445.0,OUT013
FDJ33,43.0,OUT010
FDM20,4033.0,OUT035
FDC03,4597.0,OUT027
NCX05,1822.0,OUT046
NCM41,2931.0,OUT027
NCU29,409.0,OUT010
FDQ59,1512.0,OUT017
FDH46,-239.0,OUT010
FDH09,881.0,OUT013
NCD06,675.0,OUT045
FDC15,2597.0,OUT035
DRD37,2220.0,OUT027
FDT28,3839.0,OUT027
FDR28,4109.0,OUT027
FDT38,1506.0,OUT017
FDV34,2735.0,OUT027
FDY52,1185.0,OUT035
FDB34,1429.0,OUT013
DRL23,1428.0,OUT018
DRB24,2444.0,OUT046
FDJ50,890.0,OUT046
FDQ49,2653.0,OUT035
FDP20,2147.0,OUT035
FDV19,4035.0,OUT027
NCR54,3017.0,OUT045
FDO09,2229.0,OUT010
FDS57,2016.0,OUT018
FDN10,1986.0,OUT049
FDV23,2098.0,OUT049
FDY28,3530.0,OUT049
DRG51,2606.0,OUT013
FDD45,-408.0,OUT019
NCL18,4471.0,OUT027
NCM29,2095.0,OUT013
FDF17,4569.0,OUT027
FDE22,2666.0,OUT017
FDQ22,752.0,OUT017
FDS01,2891.0,OUT013
FDW35,2181.0,OUT027
FDJ33,2008.0,OUT046
NCF54,2843.0,OUT035
FDE09,1803.0,OUT013
NCE06,2453.0,OUT045
DRH49,1410.0,OUT049
FDY43,2645.0,OUT045
NCT05,4102.0,OUT017
FDZ34,2979.0,OUT045
FDL38,1564.0,OUT017
FDZ31,3162.0,OUT017
FDR14,1039.0,OUT035
NCN54,1358.0,OUT049
NCC42,3665.0,OUT027
FDK08,1740.0,OUT017
FDP59,1771.0,OUT013
FDV22,2693.0,OUT035
FDD33,3851.0,OUT035
DRE60,5014.0,OUT027
FDK52,3586.0,OUT046
FDA02,2476.0,OUT017
FDM56,1854.0,OUT049
FDE57,2407.0,OUT035
FDM32,1395.0,OUT045
NCQ30,3379.0,OUT027
FDQ27,3191.0,OUT027
FDT60,3451.0,OUT027
FDU43,3942.0,OUT049
NCO55,1819.0,OUT035
FDG02,2961.0,OUT045
FDJ28,3067.0,OUT013
FDP40,1767.0,OUT045
FDJ38,3001.0,OUT045
NCC54,3880.0,OUT017
NCZ41,1990.0,OUT046
FDK38,414.0,OUT019
FDU52,2503.0,OUT013
FDC40,1280.0,OUT046
NCR30,1290.0,OUT017
NCN18,1882.0,OUT017
FDB50,1399.0,OUT035
FDG04,3021.0,OUT013
FDR26,2963.0,OUT035
NCT17,2700.0,OUT018
FDX35,5079.0,OUT027
FDS12,1998.0,OUT046
NCZ29,3445.0,OUT027
FDB38,731.0,OUT010
FDP12,709.0,OUT013
FDP22,900.0,OUT046
FDS26,3848.0,OUT018
FDR52,3066.0,OUT046
DRJ13,2540.0,OUT046
FDU48,3549.0,OUT027
FDE29,1121.0,OUT035
NCT29,2014.0,OUT049
DRK37,2737.0,OUT018
FDK55,1418.0,OUT046
FDR07,1538.0,OUT046
FDO21,5061.0,OUT027
FDK46,4214.0,OUT049
FDB12,1649.0,OUT045
FDT31,4463.0,OUT027
FDJ33,1949.0,OUT045
FDC26,3209.0,OUT027
NCQ02,2905.0,OUT045
FDP08,1169.0,OUT010
FDB11,5033.0,OUT027
FDV55,2369.0,OUT013
FDW20,2062.0,OUT049
NCJ18,-54.0,OUT019
FDC41,949.0,OUT018
FDE14,3145.0,OUT027
FDG35,2889.0,OUT013
FDF45,1151.0,OUT035
FDS19,2769.0,OUT027
FDS58,690.0,OUT019
FDA26,3622.0,OUT017
FDM32,1546.0,OUT049
FDL45,2016.0,OUT046
FDZ55,2642.0,OUT049
FDY37,2402.0,OUT049
FDO46,3074.0,OUT046
FDQ60,1934.0,OUT046
FDA19,1821.0,OUT018
FDL15,2446.0,OUT046
FDM10,3108.0,OUT018
NCL05,816.0,OUT017
DRK49,-1204.0,OUT010
NCE18,5423.0,OUT027
FDG40,686.0,OUT049
DRI59,3444.0,OUT045
FDK28,4179.0,OUT035
NCD06,-1178.0,OUT019
FDO11,2082.0,OUT019
FDK27,1914.0,OUT046
FDT43,2303.0,OUT027
FDD38,1434.0,OUT018
FDA16,3590.0,OUT049
FDL14,3951.0,OUT027
NCM17,798.0,OUT049
FDD20,1941.0,OUT045
FDA40,1401.0,OUT045
FDL43,1201.0,OUT045
FDV15,1563.0,OUT045
FDE52,1502.0,OUT046
NCL17,331.0,OUT010
NCJ31,3657.0,OUT045
FDR60,1197.0,OUT045
NCA18,1969.0,OUT035
FDS21,2547.0,OUT027
FDW09,1465.0,OUT035
FDL26,2605.0,OUT035
FDS47,1172.0,OUT018
FDC39,3266.0,OUT046
FDT51,1973.0,OUT035
FDK40,4323.0,OUT035
NCG19,3617.0,OUT045
FDZ07,1056.0,OUT046
FDF08,2941.0,OUT027
FDO04,969.0,OUT013
FDK41,1066.0,OUT018
FDP15,4138.0,OUT049
NCD43,1400.0,OUT018
NCP18,2379.0,OUT013
FDZ51,1546.0,OUT046
DRH13,1874.0,OUT035
FDF38,663.0,OUT045
NCI43,741.0,OUT045
FDM38,2397.0,OUT027
FDS03,1081.0,OUT013
DRJ47,2810.0,OUT017
FDT50,-325.0,OUT010
FDV02,2738.0,OUT046
NCG18,1756.0,OUT017
FDW52,2660.0,OUT046
FDS40,771.0,OUT035
FDN31,3124.0,OUT017
FDA37,1939.0,OUT045
FDA15,3942.0,OUT046
FDL39,2902.0,OUT046
FDJ53,1877.0,OUT045
FDX22,3401.0,OUT013
NCZ42,3689.0,OUT045
FDD56,4285.0,OUT027
FDD40,3220.0,OUT017
FDS50,3525.0,OUT013
NCN14,2927.0,OUT013
FDT15,2975.0,OUT013
NCS18,3179.0,OUT027
NCO26,-119.0,OUT010
FDF58,763.0,OUT018
NCB19,1391.0,OUT013
FDH26,2398.0,OUT017
DRB24,3890.0,OUT027
FDA49,1130.0,OUT018
FDB32,1481.0,OUT045
FDI36,3262.0,OUT017
NCA17,471.0,OUT010
FDH22,2017.0,OUT013
NCM26,2164.0,OUT018
FDT15,4407.0,OUT027
FDB16,1148.0,OUT018
NCP54,3421.0,OUT027
FDJ36,1703.0,OUT013
FDO28,1849.0,OUT045
FDU09,965.0,OUT013
FDF29,2210.0,OUT017
FDY08,2281.0,OUT013
DRJ59,366.0,OUT018
FDT23,2785.0,OUT027
FDU15,436.0,OUT018
FDT47,1643.0,OUT013
FDI53,662.0,OUT019
FDR59,3910.0,OUT018
FDD53,835.0,OUT035
FDY51,3576.0,OUT017
FDT04,750.0,OUT049
FDU51,2946.0,OUT049
FDG14,2605.0,OUT035
NCU06,3549.0,OUT045
DRG25,2940.0,OUT046
DRH49,1506.0,OUT035
FDN15,2375.0,OUT035
FDL43,980.0,OUT018
NCT18,2958.0,OUT049
NCB31,4099.0,OUT013
FDK57,2061.0,OUT035
FDY04,730.0,OUT019
NCP54,1922.0,OUT046
FDF41,3865.0,OUT013
FDM01,1619.0,OUT045
FDW03,1649.0,OUT045
FDF28,1939.0,OUT045
FDY37,2416.0,OUT017
FDQ03,3896.0,OUT017
FDP51,3417.0,OUT027
FDJ40,1932.0,OUT017
FDC32,1594.0,OUT049
DRI49,2750.0,OUT027
NCW54,998.0,OUT017
FDF09,750.0,OUT017
FDP45,3736.0,OUT018
DRJ23,2702.0,OUT018
FDS59,1926.0,OUT017
FDY08,2220.0,OUT046
FDX16,2458.0,OUT049
FDY16,2717.0,OUT018
FDK32,2627.0,OUT035
FDQ22,711.0,OUT013
NCC31,2196.0,OUT018
FDG58,2586.0,OUT049
DRF48,3038.0,OUT013
DRH36,1290.0,OUT049
NCR30,1349.0,OUT035
FDB03,1914.0,OUT019
FDZ28,3527.0,OUT027
FDR35,3256.0,OUT017
DRD15,5116.0,OUT027
FDJ33,100.0,OUT019
FDA56,21.0,OUT010
FDP56,794.0,OUT046
NCT30,758.0,OUT046
FDK15,1702.0,OUT017
FDH44,2131.0,OUT018
FDV01,2539.0,OUT013
DRG03,2514.0,OUT017
FDG50,2913.0,OUT027
FDR16,1513.0,OUT010
FDZ60,1714.0,OUT046
DRG03,2372.0,OUT045
FDS56,3938.0,OUT018
FDU33,707.0,OUT045
DRD27,1754.0,OUT035
FDW22,3570.0,OUT046
DRA24,2556.0,OUT045
FDF38,810.0,OUT049
FDX48,2529.0,OUT013
FDS58,2346.0,OUT018
FDC32,1482.0,OUT046
NCQ29,4021.0,OUT045
DRK39,1100.0,OUT018
NCS38,1916.0,OUT017
DRO47,1808.0,OUT013
DRG27,2156.0,OUT027
FDC57,4535.0,OUT027
FDS55,2324.0,OUT046
NCJ06,1631.0,OUT018
FDO01,214.0,OUT019
NCM55,2849.0,OUT045
FDC52,2578.0,OUT049
FDQ15,1267.0,OUT045
NCT30,2217.0,OUT027
NCR42,1997.0,OUT027
FDD28,1105.0,OUT035
FDQ34,1754.0,OUT049
FDZ12,3733.0,OUT027
DRE13,-526.0,OUT019
NCN07,194.0,OUT019
FDM28,3011.0,OUT035
FDI10,2864.0,OUT017
FDQ25,2781.0,OUT013
FDA38,1893.0,OUT010
DRI13,3518.0,OUT049
FDY20,2955.0,OUT027
NCZ53,3089.0,OUT035
NCM31,2295.0,OUT013
DRB01,3082.0,OUT017
DRF37,4136.0,OUT046
NCF42,2854.0,OUT049
FDF16,2092.0,OUT018
FDB41,859.0,OUT013
FDR34,3671.0,OUT013
FDR15,2252.0,OUT018
NCV42,-142.0,OUT019
FDW51,3527.0,OUT035
FDU36,1676.0,OUT017
FDX60,1410.0,OUT049
FDY03,1991.0,OUT035
FDW55,3915.0,OUT045
FDT01,1461.0,OUT010
FDG58,2533.0,OUT013
FDK21,4044.0,OUT017
NCS41,978.0,OUT019
FDS10,2831.0,OUT045
NCT53,2594.0,OUT046
FDJ28,2772.0,OUT018
FDX44,1351.0,OUT045
FDT20,389.0,OUT018
FDO44,1876.0,OUT017
NCX17,3774.0,OUT049
FDY01,1992.0,OUT017
FDJ12,4819.0,OUT027
DRK35,336.0,OUT018
FDD47,768.0,OUT019
NCM53,1827.0,OUT035
FDO45,1489.0,OUT013
NCM42,-183.0,OUT010
FDE04,2902.0,OUT046
NCI30,5343.0,OUT027
FDZ19,2791.0,OUT013
FDW57,2889.0,OUT013
FDA25,1721.0,OUT013
FDT22,952.0,OUT046
FDP51,1969.0,OUT013
FDD48,3327.0,OUT027
FDY39,3083.0,OUT035
FDO48,1641.0,OUT010
FDD23,4449.0,OUT027
DRN35,2072.0,OUT027
FDT01,3551.0,OUT035
FDC20,-999.0,OUT010
DRJ35,1168.0,OUT035
FDB32,1510.0,OUT046
FDL24,2794.0,OUT046
NCV42,1919.0,OUT035
FDZ46,1746.0,OUT046
FDC15,2485.0,OUT013
FDD08,-1264.0,OUT019
FDY50,1522.0,OUT049
FDD36,1945.0,OUT013
FDG57,2273.0,OUT027
FDL21,477.0,OUT018
FDN16,3141.0,OUT027
FDJ09,2259.0,OUT027
FDS01,943.0,OUT010
FDV33,4256.0,OUT017
DRE12,1928.0,OUT017
FDR07,1593.0,OUT013
FDP48,1031.0,OUT010
NCB55,1049.0,OUT035
FDQ08,1059.0,OUT013
FDR34,3841.0,OUT035
FDO33,1794.0,OUT046
FDP13,601.0,OUT045
FDX12,3986.0,OUT049
NCT06,2726.0,OUT049
FDR16,1460.0,OUT019
FDE36,2658.0,OUT046
FDZ36,3066.0,OUT049
FDV13,1411.0,OUT045
NCZ17,737.0,OUT035
FDU56,2879.0,OUT045
FDM09,2885.0,OUT035
FDV02,2836.0,OUT017
FDS34,1590.0,OUT018
FDA11,1634.0,OUT049
FDP09,3454.0,OUT017
FDB29,3345.0,OUT027
FDT19,2868.0,OUT017
DRH15,824.0,OUT017
FDY38,3714.0,OUT046
FDF14,3887.0,OUT027
FDN48,-423.0,OUT010
FDQ12,3675.0,OUT013
NCJ43,2661.0,OUT045
FDE17,576.0,OUT019
FDB05,4061.0,OUT035
FDH10,2989.0,OUT045
NCR06,780.0,OUT017
FDU32,1700.0,OUT018
FDD56,2882.0,OUT049
FDO36,2614.0,OUT018
FDH16,-439.0,OUT010
FDX10,374.0,OUT018
FDZ37,1588.0,OUT017
FDU31,1569.0,OUT010
DRC49,2338.0,OUT049
FDL15,2361.0,OUT045
FDN32,1012.0,OUT019
DRH59,2662.0,OUT027
NCU29,2414.0,OUT049
FDR37,1006.0,OUT019
FDS14,2237.0,OUT018
FDU02,5041.0,OUT027
FDJ08,3185.0,OUT035
NCZ06,3903.0,OUT045
FDO31,1458.0,OUT049
FDH31,1451.0,OUT018
FDS58,2696.0,OUT017
NCA53,2267.0,OUT027
FDF50,3118.0,OUT046
NCW42,3590.0,OUT049
NCQ17,2375.0,OUT045
FDK51,3921.0,OUT018
NCW41,585.0,OUT010
NCR29,982.0,OUT017
FDB08,658.0,OUT019
FDA40,2893.0,OUT027
FDL14,2282.0,OUT018
FDB47,3270.0,OUT046
FDO03,3803.0,OUT035
DRK13,1180.0,OUT019
FDX13,2003.0,OUT010
FDF52,2894.0,OUT046
FDT11,3055.0,OUT013
FDB08,2585.0,OUT013
FDQ28,2256.0,OUT018
FDD29,3925.0,OUT045
NCQ29,5553.0,OUT027
NCO02,1075.0,OUT013
FDR56,1209.0,OUT010
NCM54,2078.0,OUT049
FDP51,2051.0,OUT035
FDT38,1411.0,OUT013
FDZ20,3739.0,OUT018
FDJ53,1953.0,OUT013
FDX13,4030.0,OUT049
FDP58,3619.0,OUT035
NCK31,-1068.0,OUT019
FDA35,1754.0,OUT018
FDV37,2916.0,OUT018
NCO07,4821.0,OUT027
FDA20,2901.0,OUT045
FDZ59,2843.0,OUT035
NCY17,836.0,OUT017
FDQ28,2625.0,OUT035
FDV35,2548.0,OUT017
FDQ36,677.0,OUT013
FDD34,2338.0,OUT018
FDK51,4131.0,OUT045
FDV31,2927.0,OUT035
FDR04,1703.0,OUT035
FDR14,986.0,OUT049
DRC36,884.0,OUT010
FDE39,30.0,OUT019
FDP57,1786.0,OUT049
FDE57,2252.0,OUT046
NCN18,1770.0,OUT046
NCQ05,2124.0,OUT018
FDW47,2063.0,OUT035
FDV46,2363.0,OUT035
NCP29,923.0,OUT045
FDE09,1516.0,OUT018
NCU06,5061.0,OUT027
FDT19,849.0,OUT010
DRF15,2520.0,OUT017
DRI51,2732.0,OUT013
NCX54,1679.0,OUT013
DRE01,3802.0,OUT013
NCB07,2999.0,OUT045
FDU50,2025.0,OUT035
FDG40,729.0,OUT035
FDW10,2534.0,OUT018
FDX51,3151.0,OUT013
NCP17,979.0,OUT045
FDP21,3161.0,OUT035
FDL04,1615.0,OUT045
FDV23,1997.0,OUT013
FDF24,1358.0,OUT046
FDH56,3321.0,OUT027
FDB51,1114.0,OUT049
FDI58,3037.0,OUT027
FDR20,881.0,OUT013
FDC51,1760.0,OUT018
FDB16,2863.0,OUT027
FDE40,1134.0,OUT049
NCM17,845.0,OUT035
FDU56,3095.0,OUT035
FDS32,398.0,OUT019
FDX02,3650.0,OUT049
FDT39,3935.0,OUT027
FDE35,1094.0,OUT017
NCI42,1410.0,OUT019
DRL23,1690.0,OUT046
FDA10,1942.0,OUT046
FDA11,1571.0,OUT013
NCM06,2418.0,OUT046
NCT05,4189.0,OUT035
NCQ02,1037.0,OUT010
NCY06,2142.0,OUT049
FDY56,3731.0,OUT035
FDL02,1859.0,OUT035
NCI06,2943.0,OUT035
FDQ14,2315.0,OUT045
FDQ12,3708.0,OUT017
FDP36,888.0,OUT046
FDK21,5427.0,OUT027
FDO40,2293.0,OUT045
NCK54,-84.0,OUT019
FDY09,2550.0,OUT018
NCW30,4190.0,OUT049
NCC55,2059.0,OUT027
FDE58,1650.0,OUT018
FDR39,2957.0,OUT013
FDU28,3098.0,OUT049
FDH08,3704.0,OUT017
FDG35,2791.0,OUT045
FDG22,746.0,OUT049
FDC34,2655.0,OUT035
FDP15,3768.0,OUT018
FDK34,1883.0,OUT010
FDU45,2041.0,OUT035
FDQ04,2129.0,OUT027
FDX22,3094.0,OUT018
FDB45,1780.0,OUT017
NCH43,4855.0,OUT027
DRE60,3500.0,OUT046
FDD17,5195.0,OUT027
NCM54,2114.0,OUT017
NCH55,2047.0,OUT013
NCT06,2712.0,OUT017
FDA48,4955.0,OUT027
FDY58,5067.0,OUT027
FDO25,3255.0,OUT045
FDN50,1521.0,OUT045
FDH35,2775.0,OUT035
FDK09,3515.0,OUT045
FDO16,1371.0,OUT013
FDW11,979.0,OUT045
FDU47,3735.0,OUT027
NCQ42,123.0,OUT010
FDK55,2913.0,OUT027
FDN08,2002.0,OUT049
FDT57,3695.0,OUT045
FDJ12,3060.0,OUT018
DRL59,964.0,OUT017
NCN53,562.0,OUT046
FDO51,-1123.0,OUT010
FDK56,3086.0,OUT017
FDY12,1043.0,OUT035
FDU15,823.0,OUT035
FDQ19,3880.0,OUT046
DRF15,2380.0,OUT045
DRE25,-438.0,OUT019
FDK57,1652.0,OUT018
FDD33,1753.0,OUT010
FDR34,5123.0,OUT027
FDU04,1899.0,OUT045
FDE35,-850.0,OUT019
NCD31,2711.0,OUT035
FDJ56,1725.0,OUT035
NCU53,2586.0,OUT046
FDD39,3541.0,OUT035
NCU17,-270.0,OUT019
FDJ20,1996.0,OUT046
NCW41,2224.0,OUT018
FDL52,833.0,OUT035
FDS39,2401.0,OUT035
DRJ47,2678.0,OUT045
FDP13,-1237.0,OUT010
DRK39,-566.0,OUT010
FDF28,141.0,OUT010
FDB09,1935.0,OUT045
FDM51,1658.0,OUT046
DRM49,510.0,OUT018
DRF23,2800.0,OUT013
DRH01,2862.0,OUT035
FDH12,3171.0,OUT027
FDA28,140.0,OUT019
FDW37,1200.0,OUT018
FDF02,1654.0,OUT046
DRL37,718.0,OUT046
NCF43,2242.0,OUT046
FDH08,1691.0,OUT010
FDR34,1774.0,OUT019
NCK19,3150.0,OUT049
NCD55,433.0,OUT018
FDT27,3822.0,OUT049
FDQ57,2295.0,OUT045
FDA47,2759.0,OUT035
DRG15,2492.0,OUT027
FDE05,2108.0,OUT018
FDN46,1640.0,OUT046
FDX27,2999.0,OUT027
FDT51,1751.0,OUT045
FDU33,797.0,OUT013
FDJ16,2433.0,OUT027
FDD20,100.0,OUT019
FDT36,678.0,OUT049
DRF15,3882.0,OUT027
FDN52,-481.0,OUT010
FDC22,4515.0,OUT027
FDX15,2473.0,OUT045
FDT13,3013.0,OUT013
FDU04,2068.0,OUT017
FDU31,1558.0,OUT019
FDW59,2861.0,OUT027
NCO29,2594.0,OUT046
FDL15,2569.0,OUT035
FDI41,2458.0,OUT049
FDQ48,1742.0,OUT049
DRI39,926.0,OUT013
FDI08,4035.0,OUT013
FDC21,1902.0,OUT049
FDF58,1187.0,OUT035
FDS08,895.0,OUT010
FDE47,1907.0,OUT045
NCP18,502.0,OUT019
NCR41,1581.0,OUT013
FDA27,4097.0,OUT013
FDA43,3211.0,OUT035
FDA49,1331.0,OUT045
NCE55,2524.0,OUT018
DRM49,2248.0,OUT027
FDF22,4841.0,OUT027
FDQ15,1076.0,OUT018
NCS54,2860.0,OUT017
NCY05,623.0,OUT013
FDR45,3788.0,OUT046
FDK57,2046.0,OUT049
FDF41,1965.0,OUT010
FDV21,1982.0,OUT046
FDD51,754.0,OUT046
FDF33,1766.0,OUT046
FDA38,3758.0,OUT046
FDR56,3067.0,OUT045
NCN41,2020.0,OUT017
FDC60,2905.0,OUT027
FDB47,3217.0,OUT045
DRH01,2792.0,OUT013
FDW08,1676.0,OUT046
FDF38,2177.0,OUT027
FDY32,2668.0,OUT017
FDG34,1906.0,OUT049
FDG47,2202.0,OUT019
NCF18,3115.0,OUT035
FDL39,1000.0,OUT019
NCH55,2139.0,OUT035
DRJ35,1090.0,OUT049
FDS44,3943.0,OUT035
DRE01,3500.0,OUT018
FDY39,2993.0,OUT013
FDY32,2284.0,OUT018
FDR33,3245.0,OUT027
NCP50,1398.0,OUT049
FDZ47,1380.0,OUT018
FDU57,2546.0,OUT049
FDY44,3163.0,OUT013
DRH59,930.0,OUT018
FDB03,5271.0,OUT027
FDY46,2905.0,OUT045
FDM39,2737.0,OUT045
FDY36,1369.0,OUT035
NCM55,3037.0,OUT035
FDJ50,-1033.0,OUT010
DRL60,2416.0,OUT013
NCJ54,3742.0,OUT049
FDX59,682.0,OUT017
FDI07,3231.0,OUT013
DRF51,-1300.0,OUT010
FDM14,1878.0,OUT017
FDP21,2951.0,OUT045
FDE40,1221.0,OUT035
FDE05,2537.0,OUT035
FDM13,3579.0,OUT027
FDC34,3973.0,OUT027
NCI55,1691.0,OUT018
NCE43,2374.0,OUT018
FDW58,1478.0,OUT018
FDG60,3641.0,OUT045
FDV31,2896.0,OUT017
FDR47,3111.0,OUT013
FDM60,-1160.0,OUT019
NCF06,3788.0,OUT018
NCN26,3321.0,OUT027
FDQ59,1538.0,OUT049
FDF09,622.0,OUT046
NCS06,4258.0,OUT017
FDT44,1878.0,OUT046
FDI19,3966.0,OUT017
FDT22,1074.0,OUT017
NCF54,4147.0,OUT027
DRG25,2876.0,OUT045
FDB59,3246.0,OUT017
FDQ37,3176.0,OUT017
FDP56,945.0,OUT035
FDW44,2915.0,OUT035
FDJ26,1519.0,OUT010
FDU43,3534.0,OUT018
FDW33,1609.0,OUT045
NCX53,3737.0,OUT027
FDN56,423.0,OUT010
DRF15,2514.0,OUT049
FDO33,1936.0,OUT017
FDZ39,-191.0,OUT010
NCJ19,988.0,OUT017
FDU01,3133.0,OUT035
FDT12,3733.0,OUT035
NCM18,716.0,OUT018
FDP19,2154.0,OUT017
NCR42,638.0,OUT049
FDN10,1902.0,OUT046
FDG44,1012.0,OUT017
FDQ10,2720.0,OUT046
DRH13,1782.0,OUT049
FDT52,3937.0,OUT013
FDM56,1711.0,OUT045
NCO43,-299.0,OUT010
NCV29,2941.0,OUT035
NCF06,4109.0,OUT013
FDO50,1635.0,OUT035
FDT59,3671.0,OUT013
FDX40,2081.0,OUT027
FDE50,3108.0,OUT017
FDX51,3266.0,OUT017
NCD30,1314.0,OUT018
FDK15,1635.0,OUT013
FDL12,963.0,OUT045
FDK46,4200.0,OUT017
DRH49,-592.0,OUT010
FDQ57,2354.0,OUT046
FDY59,1622.0,OUT017
FDO09,3894.0,OUT018
NCG30,2129.0,OUT035
FDM09,2810.0,OUT017
NCN17,3077.0,OUT027
NCS42,1451.0,OUT013
FDD02,8.0,OUT019
FDE34,2917.0,OUT013
FDU38,2973.0,OUT045
FDB33,2504.0,OUT046
NCJ29,1488.0,OUT017
FDZ27,969.0,OUT035
FDI40,1661.0,OUT013
FDG22,719.0,OUT013
FDT51,1924.0,OUT017
FDF20,2879.0,OUT018
FDV50,2101.0,OUT035
FDT02,738.0,OUT049
DRC49,2386.0,OUT017
FDF26,2554.0,OUT049
FDV52,2079.0,OUT035
FDX59,698.0,OUT049
FDV25,3659.0,OUT035
FDW23,2107.0,OUT027
FDE53,1466.0,OUT018
FDA19,2186.0,OUT017
FDH22,1994.0,OUT046
NCO41,1587.0,OUT013
FDX12,3980.0,OUT017
FDF17,3147.0,OUT013
FDS11,3483.0,OUT045
FDR51,2565.0,OUT035
FDT49,-235.0,OUT010
FDC56,1939.0,OUT013
FDR13,3369.0,OUT027
FDQ60,2097.0,OUT035
FDN38,4046.0,OUT049
NCL29,2499.0,OUT013
FDO13,4065.0,OUT027
FDE26,2014.0,OUT018
FDA31,803.0,OUT010
FDX14,1367.0,OUT035
FDA34,2709.0,OUT045
FDF26,2505.0,OUT013
FDE38,2577.0,OUT045
DRI11,1798.0,OUT046
FDQ60,3385.0,OUT027
FDL21,2181.0,OUT027
DRC12,4502.0,OUT027
FDC47,3578.0,OUT046
FDE57,2173.0,OUT045
FDT14,1879.0,OUT045
NCZ53,2974.0,OUT046
FDE28,3403.0,OUT018
FDR19,2457.0,OUT035
NCF54,822.0,OUT019
FDZ08,1354.0,OUT046
NCJ05,2172.0,OUT018
FDF59,2022.0,OUT046
NCO05,1733.0,OUT035
FDW24,556.0,OUT018
NCX42,2354.0,OUT018
NCA53,937.0,OUT035
FDI45,908.0,OUT019
FDG46,1844.0,OUT046
FDM20,1943.0,OUT010
FDW11,-903.0,OUT010
FDX08,2989.0,OUT035
NCK17,815.0,OUT035
FDK32,2199.0,OUT018
NCA42,2673.0,OUT035
DRI01,2862.0,OUT035
NCL55,4078.0,OUT049
DRE25,1240.0,OUT018
FDD14,2986.0,OUT017
FDB10,3718.0,OUT046
DRN11,2420.0,OUT035
FDP38,580.0,OUT018
NCA30,3060.0,OUT017
FDT15,3068.0,OUT017
NCP55,677.0,OUT018
FDF12,2507.0,OUT035
FDM21,3778.0,OUT018
FDX56,3449.0,OUT035
FDF10,2456.0,OUT017
FDT32,2975.0,OUT045
FDM51,1419.0,OUT018
NCR50,2183.0,OUT018
FDI19,3934.0,OUT049
FDX21,1820.0,OUT017
FDR31,2495.0,OUT035
FDY02,4181.0,OUT013
NCA29,2623.0,OUT045
NCX17,3622.0,OUT046
FDM12,2983.0,OUT045
FDI53,4041.0,OUT027
NCU30,2686.0,OUT049
FDC56,3383.0,OUT027
FDK27,1712.0,OUT018
NCK18,2738.0,OUT017
FDB52,2166.0,OUT019
DRG25,4444.0,OUT027
FDZ13,986.0,OUT049
FDB57,1684.0,OUT019
FDR40,1390.0,OUT046
NCO14,-1184.0,OUT019
NCN19,2943.0,OUT045
FDQ28,604.0,OUT019
FDO13,2350.0,OUT018
FDK48,1295.0,OUT013
FDU07,2160.0,OUT018
FDW20,1982.0,OUT046
FDV12,-283.0,OUT010
FDH24,2557.0,OUT013
FDV59,3522.0,OUT049
FDK57,1865.0,OUT045
FDL16,2197.0,OUT027
NCQ17,2426.0,OUT046
FDJ15,2716.0,OUT018
FDX24,1618.0,OUT049
FDT47,1594.0,OUT046
FDT10,1138.0,OUT049
FDZ37,1217.0,OUT018
FDW43,5137.0,OUT027
DRN36,1640.0,OUT017
FDJ14,1297.0,OUT045
FDA32,3475.0,OUT013
FDJ38,1162.0,OUT019
FDQ57,2448.0,OUT017
NCQ41,1100.0,OUT019
FDG56,1122.0,OUT049
DRC13,3490.0,OUT027
FDV55,2455.0,OUT035
FDQ49,2489.0,OUT045
FDE29,-957.0,OUT010
FDR03,3345.0,OUT013
FDD45,1590.0,OUT049
FDN38,2039.0,OUT010
FDT56,978.0,OUT046
FDT48,3129.0,OUT045
FDU03,3010.0,OUT049
FDC56,-39.0,OUT010
NCO43,3041.0,OUT027
FDQ27,1786.0,OUT017
FDR03,3322.0,OUT046
DRH23,-1072.0,OUT010
FDG22,625.0,OUT045
NCJ42,1683.0,OUT013
FDR24,1498.0,OUT046
FDW60,2989.0,OUT035
FDJ08,3029.0,OUT013
DRL59,596.0,OUT018
FDG60,1759.0,OUT010
FDW27,2606.0,OUT017
FDX14,985.0,OUT018
FDC20,965.0,OUT013
NCS29,3855.0,OUT018
FDJ56,1580.0,OUT046
FDB20,-660.0,OUT019
FDL28,5127.0,OUT027
FDW01,2152.0,OUT018
FDL03,3180.0,OUT046
FDX22,3446.0,OUT049
FDJ21,2501.0,OUT035
FDR31,2319.0,OUT045
FDG21,2587.0,OUT035
FDS22,2235.0,OUT027
FDK08,1773.0,OUT035
FDE17,2202.0,OUT018
NCN30,1630.0,OUT017
FDT50,1590.0,OUT046
NCX42,2678.0,OUT049
FDJ12,3475.0,OUT035
NCA18,3315.0,OUT027
FDP23,1540.0,OUT019
FDX12,3897.0,OUT013
FDN40,2174.0,OUT018
FDV48,1459.0,OUT035
NCY54,2703.0,OUT013
FDL16,-1195.0,OUT010
FDR45,3536.0,OUT018
