Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU59,2569.74434611,OUT035
FDU28,3070.04634032,OUT035
NCP30,634.669225608,OUT046
FDB39,864.523416369,OUT018
FDE41,1424.28942263,OUT013
DRH11,141.649111413,OUT010
FDA58,3903.36993751,OUT045
FDU50,1936.23915041,OUT046
FDM34,2054.93945707,OUT013
FDM44,2616.94043104,OUT027
FDR39,3058.3322158,OUT045
FDM25,2854.11197788,OUT045
FDQ49,2515.78132517,OUT049
DRH25,821.335388991,OUT018
FDM09,4276.99448533,OUT027
FDL44,372.29761993,OUT019
NCR42,587.574110064,OUT018
DRL59,851.970232097,OUT046
FDX43,2665.70415539,OUT013
DRK47,577.880992993,OUT010
FDU48,1929.60518316,OUT018
FDY12,770.318176304,OUT045
NCN43,1944.16548322,OUT018
NCM55,3021.87775836,OUT018
FDQ21,3240.26934327,OUT027
FDX13,4127.30139129,OUT035
NCK30,5978.448166,OUT027
FDG20,2860.22756493,OUT049
DRG27,610.566426492,OUT017
FDY14,3796.56701979,OUT018
FDP59,1648.57443289,OUT035
FDU60,2751.63289246,OUT017
NCC18,425.034808747,OUT019
DRJ39,3723.31107459,OUT017
FDS07,1927.86618856,OUT049
FDM08,6002.74454817,OUT027
FDP51,2010.9985453,OUT045
FDU16,1328.71117289,OUT035
FDH12,1650.53763592,OUT013
DRE48,496.553746573,OUT010
NCL42,5998.32272538,OUT027
FDR21,2833.28865091,OUT045
NCW29,2049.79557168,OUT035
FDO11,4056.8497467,OUT013
NCM31,2099.61159651,OUT049
FDV35,355.85338934,OUT019
FDF58,965.618703891,OUT017
NCE43,2768.41076217,OUT049
FDA02,2502.20141754,OUT035
DRL37,122.090458584,OUT010
FDR24,1390.18761879,OUT018
FDW59,1321.35581164,OUT049
FDS22,664.385815793,OUT049
FDW24,760.608140944,OUT017
FDU24,1515.53377073,OUT035
FDA21,5209.30443528,OUT027
FDH58,3156.91590048,OUT027
FDW36,1619.36977824,OUT018
FDI45,4509.5282132,OUT027
FDU01,2949.15775289,OUT018
FDF35,2811.70339684,OUT027
FDU43,587.466983264,OUT019
FDE24,354.185901225,OUT019
FDK50,2578.96352574,OUT049
FDG31,1046.0290567,OUT045
FDC60,1391.05066512,OUT045
FDL36,1422.71706281,OUT013
FDP21,3096.139837,OUT013
FDW16,1386.8430098,OUT045
FDX02,3835.78000006,OUT017
FDQ58,4024.65129288,OUT027
FDT51,1733.92223405,OUT046
FDD59,1281.23764739,OUT049
NCM42,1630.18438902,OUT018
FDA57,606.427954156,OUT018
FDZ48,1741.2599356,OUT035
FDE46,2503.01040685,OUT045
NCZ30,287.699824766,OUT019
FDB56,3121.72529032,OUT017
FDA25,2619.48731145,OUT027
FDD20,2069.36022466,OUT013
FDL25,1463.18431892,OUT013
NCO18,2926.58293018,OUT049
FDJ45,590.265368428,OUT017
FDR12,2811.04193806,OUT035
NCF19,122.090458584,OUT010
FDK25,2683.47227544,OUT046
NCR17,1955.44278769,OUT046
FDC52,2486.76503424,OUT046
NCA54,3054.39668388,OUT017
FDR45,572.31431653,OUT010
NCM19,1934.6495297,OUT049
FDF39,5998.32272538,OUT027
FDX23,1550.9228365,OUT049
FDD58,2603.53959462,OUT027
FDX28,1639.72701766,OUT013
NCD31,2600.29891468,OUT013
FDU57,2388.72269897,OUT018
FDI27,780.329378851,OUT046
NCM42,1656.65117572,OUT046
FDD32,2044.00863537,OUT027
FDI34,3698.49419002,OUT013
NCM29,2099.66794983,OUT049
FDG46,1767.60245333,OUT018
DRC01,122.090458584,OUT010
FDB15,5987.89695438,OUT027
NCA17,3998.89630289,OUT027
FDF10,2506.84683462,OUT046
FDR26,4772.16822746,OUT027
FDI02,1740.61526116,OUT049
NCM54,274.184414917,OUT010
FDF14,2430.42800036,OUT013
FDJ33,268.418715111,OUT010
FDM20,4050.05762532,OUT035
FDC03,5629.18497888,OUT027
NCX05,1936.81368754,OUT046
NCM41,2538.87082577,OUT027
NCU29,364.476114295,OUT010
FDQ59,1334.89041093,OUT017
FDH46,230.459768402,OUT010
FDH09,813.521845027,OUT013
NCD06,767.240212935,OUT045
FDC15,2537.44251867,OUT035
DRD37,1206.30318506,OUT027
FDT28,3984.41659402,OUT027
FDR28,4145.13340003,OUT027
FDT38,1355.85488038,OUT017
FDV34,1543.84275155,OUT027
FDY52,1006.24307226,OUT035
FDB34,1422.3802683,OUT013
DRL23,1620.61614213,OUT018
DRB24,2473.59684185,OUT046
FDJ50,871.612524789,OUT046
FDQ49,2535.14129337,OUT035
FDP20,2035.15143127,OUT035
FDV19,4127.0543996,OUT027
NCR54,3046.26485786,OUT045
FDO09,586.841475843,OUT010
FDS57,2019.69122114,OUT018
FDN10,1947.53039235,OUT049
FDV23,2048.50457768,OUT049
FDY28,3670.60679725,OUT049
DRG51,2587.73476162,OUT013
FDD45,240.813059978,OUT019
NCL18,5603.15430983,OUT027
NCM29,2086.14221933,OUT013
FDF17,5653.81323806,OUT027
FDE22,2580.50763443,OUT017
FDQ22,590.441243786,OUT017
FDS01,2985.49895501,OUT013
FDW35,1179.26772969,OUT027
FDJ33,2035.22616023,OUT046
NCF54,2866.81016641,OUT035
FDE09,1693.12659831,OUT013
NCE06,2563.41596193,OUT045
DRH49,1274.19649117,OUT049
FDY43,2759.14557684,OUT045
NCT05,4094.66625156,OUT017
FDZ34,3092.68002851,OUT045
FDL38,1362.76184993,OUT017
FDZ31,3114.61778655,OUT017
FDR14,855.272722609,OUT035
NCN54,1264.76327373,OUT049
NCC42,3298.61965001,OUT027
FDK08,1568.7735269,OUT017
FDP59,1647.80801126,OUT013
FDV22,2622.6133805,OUT035
FDD33,3871.62747229,OUT035
DRE60,5987.89695438,OUT027
FDK52,3826.55653521,OUT046
FDA02,2498.55805199,OUT017
FDM56,1656.97434694,OUT049
FDE57,2091.63465828,OUT035
FDM32,1378.46727281,OUT045
NCQ30,3179.61243056,OUT027
FDQ27,2619.48731145,OUT027
FDT60,3246.57694037,OUT027
FDU43,3931.71782044,OUT049
NCO55,1651.30405755,OUT035
FDG02,3059.84635367,OUT045
FDJ28,3089.40816973,OUT013
FDP40,1745.68426756,OUT045
FDJ38,3092.01699972,OUT045
NCC54,3829.12643667,OUT017
NCZ41,2055.33322952,OUT046
FDK38,363.841813324,OUT019
FDU52,2430.52646389,OUT013
FDC40,1230.77074475,OUT046
NCR30,1154.33053561,OUT017
NCN18,1742.97373433,OUT017
FDB50,1290.86962559,OUT035
FDG04,3067.05744301,OUT013
FDR26,2852.40207137,OUT035
NCT17,3011.212111,OUT018
FDX35,5989.88495766,OUT027
FDS12,2043.12306458,OUT046
NCZ29,3283.85262615,OUT027
FDB38,374.226499494,OUT010
FDP12,646.315818921,OUT013
FDP22,813.683625006,OUT046
FDS26,3733.00954283,OUT018
FDR52,3123.44850003,OUT046
DRJ13,2583.90264656,OUT046
FDU48,3290.55437974,OUT027
FDE29,959.719836149,OUT035
NCT29,2037.07846475,OUT049
DRK37,3013.96024091,OUT018
FDK55,1367.34082332,OUT046
FDR07,1545.65772062,OUT046
FDO21,5991.91380926,OUT027
FDK46,4234.47988638,OUT049
FDB12,1647.71172778,OUT045
FDT31,5179.26483319,OUT027
FDJ33,2012.27462201,OUT045
FDC26,3015.28330592,OUT027
NCQ02,3062.13771832,OUT045
FDP08,514.041326664,OUT010
FDB11,5978.70890883,OUT027
FDV55,2460.99627498,OUT013
FDW20,2075.25552535,OUT049
NCJ18,284.126032089,OUT019
FDC41,1186.96636482,OUT018
FDE14,2616.94043104,OUT027
FDG35,2834.05837703,OUT013
FDF45,859.563986341,OUT035
FDS19,1901.13609551,OUT027
FDS58,371.666328521,OUT019
FDA26,3764.94651236,OUT017
FDM32,1359.668443,OUT049
FDL45,2051.49179862,OUT046
FDZ55,2560.79429401,OUT049
FDY37,2133.71178081,OUT049
FDO46,3099.58720126,OUT046
FDQ60,2021.48143862,OUT046
FDA19,1936.12383482,OUT018
FDL15,2497.7641907,OUT046
FDM10,3336.50981706,OUT018
NCL05,616.434418559,OUT017
DRK49,122.090458584,OUT010
NCE18,6007.51077094,OUT027
FDG40,606.945796142,OUT049
DRI59,3852.77827039,OUT045
FDK28,4165.44738643,OUT035
NCD06,122.090458584,OUT019
FDO11,581.754434343,OUT019
FDK27,2042.05587265,OUT046
FDT43,1218.64361546,OUT027
FDD38,1619.9105639,OUT018
FDA16,3783.08779228,OUT049
FDL14,4008.94814361,OUT027
NCM17,639.849071917,OUT049
FDD20,2053.74381944,OUT045
FDA40,1372.52008614,OUT045
FDL43,1281.70707196,OUT045
FDV15,1647.71172778,OUT045
FDE52,1380.7633643,OUT046
NCL17,354.202302586,OUT010
NCJ31,3855.77998237,OUT045
FDR60,1284.70151888,OUT045
NCA18,1918.93269501,OUT035
FDS21,1448.86236087,OUT027
FDW09,1274.31484732,OUT035
FDL26,2529.6764173,OUT035
FDS47,1372.42198325,OUT018
FDC39,3438.31733541,OUT046
FDT51,1734.59803309,OUT035
FDK40,4276.80286324,OUT035
NCG19,3828.7368487,OUT045
FDZ07,1006.97056283,OUT046
FDF08,2451.62864468,OUT027
FDO04,950.651120407,OUT013
FDK41,1337.34735463,OUT018
FDP15,4064.29422073,OUT049
NCD43,1621.22649369,OUT018
NCP18,2465.83785138,OUT013
FDZ51,1447.20558129,OUT046
DRH13,1659.16066352,OUT035
FDF38,621.91076029,OUT045
NCI43,768.536637624,OUT045
FDM38,1336.47303474,OUT027
FDS03,1201.89816112,OUT013
DRJ47,2834.0218056,OUT017
FDT50,225.955197548,OUT010
FDV02,2852.12271014,OUT046
NCG18,1649.56844324,OUT017
FDW52,2617.0167118,OUT046
FDS40,593.489008075,OUT035
FDN31,3112.15787695,OUT017
FDA37,2011.12673799,OUT045
FDA15,4107.82201401,OUT046
FDL39,3071.0508355,OUT046
FDJ53,2003.7975195,OUT045
FDX22,3573.22393425,OUT013
NCZ42,3937.97962052,OUT045
FDD56,4529.23103207,OUT027
FDD40,3036.61984236,OUT017
FDS50,3703.64518347,OUT013
NCN14,3062.0262595,OUT013
FDT15,3114.99987443,OUT013
NCS18,2652.9524281,OUT027
NCO26,263.599920714,OUT010
FDF58,964.731431277,OUT018
NCB19,1429.96218274,OUT013
FDH26,2091.01130679,OUT017
DRB24,4014.4824624,OUT027
FDA49,1360.55567032,OUT018
FDB32,1526.02979157,OUT045
FDI36,3091.85287795,OUT017
NCA17,354.678711756,OUT010
FDH22,2035.11295605,OUT013
NCM26,2433.59357273,OUT018
FDT15,5182.34681533,OUT027
FDB16,1364.23089436,OUT018
NCP54,3246.57694037,OUT027
FDJ36,1647.68955167,OUT013
FDO28,1998.76042351,OUT045
FDU09,941.625341613,OUT013
FDF29,2069.77003721,OUT017
FDY08,2070.13225715,OUT013
DRJ59,587.315208769,OUT018
FDT23,1902.95867431,OUT027
FDU15,587.469825368,OUT018
FDT47,1557.39041973,OUT013
FDI53,390.893139816,OUT019
FDR59,3795.41302289,OUT018
FDD53,613.451323114,OUT035
FDY51,3736.95330019,OUT017
FDT04,620.55184409,OUT049
FDU51,2864.74292004,OUT049
FDG14,2503.42262027,OUT035
NCU06,3779.52291267,OUT045
DRG25,3119.43305499,OUT046
DRH49,1326.42172676,OUT035
FDN15,2086.11215403,OUT035
FDL43,1213.02479726,OUT018
NCT18,3153.73995891,OUT049
NCB31,4040.47148903,OUT013
FDK57,1980.86682077,OUT035
FDY04,387.290169368,OUT019
NCP54,2051.70825943,OUT046
FDF41,3822.11650661,OUT013
FDM01,1647.71172778,OUT045
FDW03,1652.88485621,OUT045
FDF28,2018.19559019,OUT045
FDY37,2112.3424796,OUT017
FDQ03,3926.36220787,OUT017
FDP51,3163.10038145,OUT027
FDJ40,1728.45317363,OUT017
FDC32,1446.4283205,OUT049
DRI49,2085.60345722,OUT027
NCW54,856.739540644,OUT017
FDF09,590.700145081,OUT017
FDP45,3677.70175822,OUT018
DRJ23,2962.06381437,OUT018
FDS59,1728.86380916,OUT017
FDY08,2063.46764077,OUT046
FDX16,2486.21428972,OUT049
FDY16,2980.53841225,OUT018
FDK32,2537.67789831,OUT035
FDQ22,662.281155759,OUT013
NCC31,2416.92028198,OUT018
FDG58,2478.58661924,OUT049
DRF48,3097.44634674,OUT013
DRH36,1100.50761092,OUT049
NCR30,1187.47030386,OUT035
FDB03,590.111932502,OUT019
FDZ28,3283.85262615,OUT027
FDR35,3086.47264972,OUT017
DRD15,5990.87647742,OUT027
FDJ33,284.877365048,OUT019
FDA56,267.981484665,OUT010
FDP56,783.804705654,OUT046
NCT30,784.131651994,OUT046
FDK15,1618.97316388,OUT017
FDH44,2420.06629347,OUT018
FDV01,2472.35070324,OUT013
DRG03,2483.37362682,OUT017
FDG50,2453.74885144,OUT027
FDR16,556.687777262,OUT010
FDZ60,1651.59650689,OUT046
DRG03,2502.58885316,OUT045
FDS56,3799.83785186,OUT018
FDU33,757.878713542,OUT045
DRD27,1564.89025356,OUT035
FDW22,3763.10858309,OUT046
DRA24,2611.14951798,OUT045
FDF38,624.203797416,OUT049
FDX48,2480.07136313,OUT013
FDS58,2512.0213661,OUT018
FDC32,1450.1414303,OUT046
NCQ29,4042.81843103,OUT045
DRK39,1339.81801593,OUT018
NCS38,1913.93510179,OUT017
DRO47,1738.66080629,OUT013
DRG27,1179.52431283,OUT027
FDC57,5573.81319753,OUT027
FDS55,2454.96325184,OUT046
NCJ06,1900.13330321,OUT018
FDO01,286.290444951,OUT019
NCM55,3083.55370014,OUT045
FDC52,2486.36895103,OUT049
FDQ15,1292.56574658,OUT045
NCT30,1218.7067029,OUT027
NCR42,1171.37626911,OUT027
FDD28,858.421671853,OUT035
FDQ34,1645.92410528,OUT049
FDZ12,3325.43550843,OUT027
DRE13,207.840353989,OUT019
NCN07,288.905474451,OUT019
FDM28,3075.08274636,OUT035
FDI10,2861.97380824,OUT017
FDQ25,2780.20698009,OUT013
FDA38,574.603879954,OUT010
DRI13,3664.90420641,OUT049
FDY20,2464.33770066,OUT027
NCZ53,3108.30477793,OUT035
NCM31,2411.24181308,OUT013
DRB01,3120.84743553,OUT017
DRF37,4125.77252714,OUT046
NCF42,2877.21331696,OUT049
FDF16,2373.7353412,OUT018
FDB41,803.424377099,OUT013
FDR34,3748.74451395,OUT013
FDR15,2408.9426421,OUT018
NCV42,272.200989298,OUT019
FDW51,3663.56860179,OUT035
FDU36,1553.52228376,OUT017
FDX60,1298.71282026,OUT049
FDY03,1897.74854898,OUT035
FDW55,4047.11958049,OUT045
FDT01,558.398002736,OUT010
FDG58,2449.87368014,OUT013
FDK21,4116.62467769,OUT017
NCS41,466.142821182,OUT019
FDS10,3024.2126628,OUT045
NCT53,2551.26284489,OUT046
FDJ28,3001.77478572,OUT018
FDX44,1368.3077021,OUT045
FDT20,604.246854167,OUT018
FDO44,1688.55460152,OUT017
NCX17,3788.8150476,OUT049
FDY01,1927.97470071,OUT017
FDJ12,5835.63621473,OUT027
DRK35,588.158768995,OUT018
FDD47,400.320288321,OUT019
NCM53,1651.41097476,OUT035
FDO45,1421.98882974,OUT013
NCM42,248.560329302,OUT010
FDE04,2957.02801807,OUT046
NCI30,5978.448166,OUT027
FDZ19,2843.08004034,OUT013
FDW57,2859.86334441,OUT013
FDA25,1647.68955167,OUT013
FDT22,904.387698797,OUT046
FDP51,1967.4521248,OUT013
FDD48,3156.91590048,OUT027
FDY39,3137.05368778,OUT035
FDO48,585.835332382,OUT010
FDD23,5217.12977382,OUT027
DRN35,1171.63398171,OUT027
FDT01,3718.93690761,OUT035
FDC20,129.281153467,OUT010
DRJ35,987.476394123,OUT035
FDB32,1452.06466663,OUT046
FDL24,2890.72927363,OUT046
NCV42,1819.78936595,OUT035
FDZ46,1658.73979333,OUT046
FDC15,2474.30698174,OUT013
FDD08,122.090458584,OUT019
FDY50,1378.75605087,OUT049
FDD36,2017.0689442,OUT013
FDG57,1217.31940166,OUT027
FDL21,607.12128502,OUT018
FDN16,2616.94043104,OUT027
FDJ09,1217.17489654,OUT027
FDS01,429.296301638,OUT010
FDV33,4174.54289736,OUT017
DRE12,1912.88295389,OUT017
FDR07,1555.38142424,OUT013
FDP48,477.920352253,OUT010
NCB55,858.014143206,OUT035
FDQ08,1036.90044064,OUT013
FDR34,3855.01896556,OUT035
FDO33,1742.15340105,OUT046
FDP13,619.941188444,OUT045
FDX12,3917.32924892,OUT049
NCT06,2673.15338789,OUT049
FDR16,556.769402502,OUT019
FDE36,2569.06373035,OUT046
FDZ36,3154.61720045,OUT049
FDV13,1370.61516748,OUT045
NCZ17,594.53040038,OUT035
FDU56,3089.40176372,OUT045
FDM09,2850.40745017,OUT035
FDV02,2858.50431284,OUT017
FDS34,1764.12071067,OUT018
FDA11,1525.05429515,OUT049
FDP09,3664.41606928,OUT017
FDB29,3151.46826362,OUT027
FDT19,2861.71459166,OUT017
DRH15,638.443703389,OUT017
FDY38,3748.54802077,OUT046
FDF14,4003.22082471,OUT027
FDN48,221.332567293,OUT010
FDQ12,3748.0454759,OUT013
NCJ43,2857.81405472,OUT045
FDE17,354.608271145,OUT019
FDB05,3996.92520502,OUT035
FDH10,3022.54620052,OUT045
NCR06,609.980578857,OUT017
FDU32,1941.53102475,OUT018
FDD56,2886.08589351,OUT049
FDO36,2929.67252821,OUT018
FDH16,218.617761502,OUT010
FDX10,587.186610438,OUT018
FDZ37,1372.48453238,OUT017
FDU31,559.112811982,OUT010
DRC49,2096.81445518,OUT049
FDL15,2495.29092677,OUT045
FDN32,491.245501274,OUT019
DRH59,1499.48582607,OUT027
NCU29,2469.84376122,OUT049
FDR37,481.442581841,OUT019
FDS14,2431.77610384,OUT018
FDU02,5980.03965773,OUT027
FDJ08,3114.26266357,OUT035
NCZ06,3959.4811282,OUT045
FDO31,1313.04879357,OUT049
FDH31,1613.55453303,OUT018
FDS58,2579.22794939,OUT017
NCA53,1217.59852962,OUT027
FDF50,3100.67728265,OUT046
NCW42,3728.43941183,OUT049
NCQ17,2495.92537116,OUT045
FDK51,3838.19376131,OUT018
NCW41,365.42084613,OUT010
NCR29,853.127828095,OUT017
FDB08,369.799399149,OUT019
FDA40,2304.26703103,OUT027
FDL14,2463.96387491,OUT018
FDB47,3562.83814533,OUT046
FDO03,3894.94600748,OUT035
DRK13,503.145522184,OUT019
FDX13,574.707465859,OUT010
FDF52,3142.36958345,OUT046
FDT11,3098.70405658,OUT013
FDB08,2526.81809281,OUT013
FDQ28,2442.48607543,OUT018
FDD29,4119.51271425,OUT045
NCQ29,6001.93562988,OUT027
NCO02,1204.9092377,OUT013
FDR56,514.721463951,OUT010
NCM54,2052.39894601,OUT049
FDP51,1924.98777217,OUT035
FDT38,1420.61784859,OUT013
FDZ20,3708.0084956,OUT018
FDJ53,2011.56863174,OUT013
FDX13,4076.93189505,OUT049
FDP58,3774.2060695,OUT035
NCK31,122.70021037,OUT019
FDA35,1913.58120044,OUT018
FDV37,2991.1854914,OUT018
NCO07,5847.33378184,OUT027
FDA20,3097.49991963,OUT045
FDZ59,2753.35032732,OUT035
NCY17,652.833943166,OUT017
FDQ28,2536.662766,OUT035
FDV35,2492.03402399,OUT017
FDQ36,646.64276526,OUT013
FDD34,2526.5100542,OUT018
FDK51,4184.57956217,OUT045
FDV31,2856.66650341,OUT035
FDR04,1543.63231014,OUT035
FDR14,859.187918993,OUT049
DRC36,435.180303771,OUT010
FDE39,288.058695767,OUT019
FDP57,1645.31375372,OUT049
FDE57,2108.55654654,OUT046
NCN18,1738.9234452,OUT046
NCQ05,2403.41984833,OUT018
FDW47,2003.59038582,OUT035
FDV46,2087.42013213,OUT035
NCP29,1037.92496126,OUT045
FDE09,1680.76919761,OUT018
NCU06,5978.448166,OUT027
FDT19,426.42108391,OUT010
DRF15,2477.4551933,OUT017
DRI51,2740.67198048,OUT013
NCX54,1649.13563159,OUT013
DRE01,3844.67892889,OUT013
NCB07,3005.95330779,OUT045
FDU50,1910.92771695,OUT035
FDG40,593.746720666,OUT035
FDW10,2721.97389972,OUT018
FDX51,3074.21062383,OUT013
NCP17,1048.63956442,OUT045
FDP21,3121.33970566,OUT035
FDL04,1647.10137623,OUT045
FDV23,2026.43379976,OUT013
FDF24,1316.91878971,OUT046
FDH56,3151.46826362,OUT027
FDB51,956.798924343,OUT049
FDI58,2585.43556637,OUT027
FDR20,803.997827166,OUT013
FDC51,1946.01393856,OUT018
FDB16,2305.33399438,OUT027
FDE40,947.712735556,OUT049
NCM17,627.287281091,OUT035
FDU56,3115.34006787,OUT035
FDS32,295.000064077,OUT019
FDX02,3770.84940486,OUT049
FDT39,4001.37057089,OUT027
FDE35,858.421671853,OUT017
NCI42,554.712492027,OUT019
DRL23,1648.93591557,OUT046
FDA10,2043.55658672,OUT046
FDA11,1531.52187838,OUT013
NCM06,2471.6127776,OUT046
NCT05,4137.49340125,OUT035
NCQ02,488.907227576,OUT010
NCY06,2068.87663036,OUT049
FDY56,3811.79053042,OUT035
FDL02,1647.84562174,OUT035
NCI06,2929.34713125,OUT035
FDQ14,2464.97180639,OUT045
FDQ12,3813.82003614,OUT017
FDP36,783.64474716,OUT046
FDK21,5992.17455209,OUT027
FDO40,2495.97523925,OUT045
NCK54,282.004671625,OUT019
FDY09,2800.62381829,OUT018
NCW30,4163.96598132,OUT049
NCC55,1171.37626911,OUT027
FDE58,1817.05794487,OUT018
FDR39,3067.05671549,OUT013
FDU28,3088.55948594,OUT049
FDH08,3814.86232903,OUT017
FDG35,2834.6668761,OUT045
FDG22,606.945796142,OUT049
FDC34,2595.72996205,OUT035
FDP15,3685.39733513,OUT018
FDK34,576.718084762,OUT010
FDU45,1928.78041685,OUT035
FDQ04,1177.91947829,OUT027
FDX22,3322.20287452,OUT018
FDB45,1648.95809168,OUT017
NCH43,5900.6630793,OUT027
DRE60,3695.22120525,OUT046
FDD17,5990.99073365,OUT027
NCM54,2038.27467339,OUT017
NCH55,2050.19909078,OUT013
NCT06,2607.9382064,OUT017
FDA48,5998.68657377,OUT027
FDY58,5992.17455209,OUT027
FDO25,3630.33239024,OUT045
FDN50,1511.58563406,OUT045
FDH35,2617.29398672,OUT035
FDK09,3751.89585567,OUT045
FDO16,1419.6901037,OUT013
FDW11,1056.26601332,OUT045
FDU47,3298.61965001,OUT027
NCQ42,274.098077126,OUT010
FDK55,2453.74885144,OUT027
FDN08,1937.45596662,OUT049
FDT57,3915.81575518,OUT045
FDJ12,3308.02312109,OUT018
DRL59,793.546314258,OUT017
NCN53,613.175097457,OUT046
FDO51,122.090458584,OUT010
FDK56,3114.65589706,OUT017
FDY12,816.19382067,OUT035
FDU15,593.489008075,OUT035
FDQ19,3980.04288203,OUT046
DRF15,2497.1760981,OUT045
DRE25,239.68563794,OUT019
FDK57,1867.48665681,OUT018
FDD33,577.00324644,OUT010
FDR34,5982.7257637,OUT027
FDU04,2048.44439717,OUT045
FDE35,143.502438535,OUT019
NCD31,2666.14208915,OUT035
FDJ56,1619.53284647,OUT035
NCU53,2558.01742405,OUT046
FDD39,3670.46597501,OUT035
NCU17,251.61137267,OUT019
FDJ20,2031.91345381,OUT046
NCW41,2503.54525256,OUT018
FDL52,606.918192673,OUT035
FDS39,2108.46560996,OUT035
DRJ47,2824.78266544,OUT045
FDP13,122.090458584,OUT010
DRK39,190.380555734,OUT010
FDF28,270.360541553,OUT010
FDB09,2016.69588086,OUT045
FDM51,1571.01354691,OUT046
DRM49,720.332899236,OUT018
DRF23,2825.10750611,OUT013
DRH01,2860.29072642,OUT035
FDH12,2644.12742351,OUT027
FDA28,288.983278709,OUT019
FDW37,1373.64053588,OUT018
FDF02,1647.68955167,OUT046
DRL37,641.831865074,OUT046
NCF43,2106.34622431,OUT046
FDH08,574.603879954,OUT010
FDR34,585.530363743,OUT019
NCK19,3113.39258379,OUT049
NCD55,613.596239823,OUT018
FDT27,3772.15873488,OUT049
FDQ57,2466.62477746,OUT045
FDA47,2605.14322686,OUT035
DRG15,1449.82038442,OUT027
FDE05,2396.51193145,OUT018
FDN46,1638.06213616,OUT046
FDX27,2542.69263058,OUT027
FDT51,1730.11452764,OUT045
FDU33,694.879540105,OUT013
FDJ16,1376.5300937,OUT027
FDD20,287.495544191,OUT019
FDT36,607.015029891,OUT049
DRF15,3994.13778345,OUT027
FDN52,205.188523348,OUT010
FDC22,5581.84214628,OUT027
FDX15,2587.63796835,OUT045
FDT13,3089.81652042,OUT013
FDU04,2052.6247461,OUT017
FDU31,556.252798597,OUT019
FDW59,2294.63092143,OUT027
NCO29,2588.42137184,OUT046
FDL15,2520.83705649,OUT035
FDI41,2496.05150111,OUT049
FDQ48,1563.49980813,OUT049
DRI39,949.507330619,OUT013
FDI08,4060.86251295,OUT013
FDC21,1715.37265369,OUT049
FDF58,994.614526979,OUT035
FDS08,433.596970627,OUT010
FDE47,2025.03617625,OUT045
NCP18,356.867115721,OUT019
NCR41,1553.27120654,OUT013
FDA27,4079.97117525,OUT013
FDA43,3114.54198323,OUT035
FDA49,1362.3123687,OUT045
NCE55,2789.73997961,OUT018
DRM49,1217.17489654,OUT027
FDF22,5853.00079518,OUT027
FDQ15,1292.78975559,OUT018
NCS54,2890.3441019,OUT017
NCY05,647.356022521,OUT013
FDR45,3982.52109103,OUT046
FDK57,2039.79349959,OUT049
FDF41,577.841601631,OUT010
FDV21,2051.16374381,OUT046
FDD51,773.774264391,OUT046
FDF33,1660.59650878,OUT046
FDA38,3877.96940496,OUT046
FDR56,3063.7017108,OUT045
NCN41,2022.63271833,OUT017
FDC60,2390.31167155,OUT027
FDB47,3562.16419159,OUT045
DRH01,2837.18545269,OUT013
FDW08,1647.14914017,OUT046
FDF38,1176.21934879,OUT027
FDY32,2552.79424413,OUT017
FDG34,1658.83106239,OUT049
FDG47,578.654968862,OUT019
NCF18,3066.79103702,OUT035
FDL39,457.95090961,OUT019
NCH55,2040.24691678,OUT035
DRJ35,946.690326968,OUT049
FDS44,3921.68818718,OUT035
DRE01,3528.72599743,OUT018
FDY39,3112.67608007,OUT013
FDY32,2484.21367121,OUT018
FDR33,3118.86091926,OUT027
NCP50,1291.96733205,OUT049
FDZ47,1533.36636497,OUT018
FDU57,2469.765257,OUT049
FDY44,3083.32763131,OUT013
DRH59,1151.59552269,OUT018
FDB03,5978.448166,OUT027
FDY46,3043.37325716,OUT045
FDM39,2858.9894354,OUT045
FDY36,1161.48964373,OUT035
NCM55,3126.28847598,OUT035
FDJ50,122.912619306,OUT010
DRL60,2429.75357546,OUT013
NCJ54,3859.81979618,OUT049
FDX59,590.524269723,OUT017
FDI07,3125.84388312,OUT013
DRF51,122.090458584,OUT010
FDM14,1660.61868489,OUT017
FDP21,3076.17276597,OUT045
FDE40,1054.43092307,OUT035
FDE05,2507.39364794,OUT035
FDM13,3290.55437974,OUT027
FDC34,4066.10583179,OUT027
NCI55,1947.82895899,OUT018
NCE43,2665.64935295,OUT018
FDW58,1624.12510488,OUT018
FDG60,3886.42291256,OUT045
FDV31,2846.20717629,OUT017
FDR47,3046.65506978,OUT013
FDM60,122.090458584,OUT019
NCF06,3786.96114668,OUT018
NCN26,3156.91590048,OUT027
FDQ59,1355.54868988,OUT049
FDF09,612.2029389,OUT046
NCS06,4162.53516691,OUT017
FDT44,1945.72637064,OUT046
FDI19,4028.49695516,OUT017
FDT22,932.955836849,OUT017
NCF54,4278.69975827,OUT027
DRG25,3086.78665349,OUT045
FDB59,3019.80817601,OUT017
FDQ37,3035.50434425,OUT017
FDP56,763.561697018,OUT035
FDW44,2880.89257289,OUT035
FDJ26,564.682489653,OUT010
FDU43,3547.95407907,OUT018
FDW33,1647.71172778,OUT045
NCX53,3383.47005141,OUT027
FDN56,362.949024082,OUT010
DRF15,2482.54367429,OUT049
FDO33,1915.22678567,OUT017
FDZ39,231.108584473,OUT010
NCJ19,857.881855131,OUT017
