Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU59,2562.04614505,OUT035
FDU28,3059.44891344,OUT035
NCP30,674.239607112,OUT046
FDB39,929.690548217,OUT018
FDE41,1521.43612791,OUT013
DRH11,131.168434653,OUT010
FDA58,3908.63379113,OUT045
FDU50,1928.81084016,OUT046
FDM34,2033.23316847,OUT013
FDM44,2866.3948782,OUT027
FDR39,3057.32807176,OUT045
FDM25,2823.71881304,OUT045
FDQ49,2523.01945209,OUT049
DRH25,826.784349901,OUT018
FDM09,4267.12113296,OUT027
FDL44,381.722649649,OUT019
NCR42,662.851564497,OUT018
DRL59,887.343784725,OUT046
FDX43,2680.82354359,OUT013
DRK47,566.107654978,OUT010
FDU48,2033.23316847,OUT018
FDY12,739.443994043,OUT045
NCN43,2022.38470091,OUT018
NCM55,3057.30418722,OUT018
FDQ21,2996.06222718,OUT027
FDX13,4014.31741601,OUT035
NCK30,5842.99935953,OUT027
FDG20,2825.12709359,OUT049
DRG27,669.014054983,OUT017
FDY14,3851.83872586,OUT018
FDP59,1561.08722601,OUT035
FDU60,2722.993417,OUT017
NCC18,416.062604465,OUT019
DRJ39,3661.9753811,OUT017
FDS07,1903.90861405,OUT049
FDM08,5842.99935953,OUT027
FDP51,2019.68821338,OUT045
FDU16,1379.11343217,OUT035
FDH12,1563.52807693,OUT013
DRE48,510.229814913,OUT010
NCL42,5842.99935953,OUT027
FDR21,2857.57154225,OUT045
NCW29,2033.23316847,OUT035
FDO11,3997.3247509,OUT013
NCM31,2044.1760272,OUT049
FDV35,371.029606527,OUT019
FDF58,1016.97645626,OUT017
NCE43,2725.03845915,OUT049
FDA02,2449.05180226,OUT035
DRL37,130.795396803,OUT010
FDR24,1514.91802371,OUT018
FDW59,1382.06200789,OUT049
FDS22,688.811186851,OUT049
FDW24,732.402979536,OUT017
FDU24,1544.02788949,OUT035
FDA21,5128.48503252,OUT027
FDH58,2944.21682818,OUT027
FDW36,1563.52807693,OUT018
FDI45,4376.98257151,OUT027
FDU01,3057.37998675,OUT018
FDF35,2908.88323443,OUT027
FDU43,571.87342507,OUT019
FDE24,360.051426629,OUT019
FDK50,2577.12434809,OUT049
FDG31,1073.72768524,OUT045
FDC60,1485.78632696,OUT045
FDL36,1534.43584194,OUT013
FDP21,3061.49395559,OUT013
FDW16,1485.78632696,OUT045
FDX02,3776.05731499,OUT017
FDQ58,4108.64121922,OUT027
FDT51,1672.75001622,OUT046
FDD59,1273.23282649,OUT049
NCM42,1570.28741429,OUT018
FDA57,669.014054983,OUT018
FDZ48,1679.87029958,OUT035
FDE46,2509.59398486,OUT045
NCZ30,277.058576534,OUT019
FDB56,3061.49395559,OUT017
FDA25,2866.3948782,OUT027
FDD20,2031.13311659,OUT013
FDL25,1542.24623535,OUT013
NCO18,2854.35268952,OUT049
FDJ45,662.851564497,OUT017
FDR12,2742.10655099,OUT035
NCF19,130.795396803,OUT010
FDK25,2657.72191638,OUT046
NCR17,1903.90861405,OUT046
FDC52,2498.85634486,OUT046
NCA54,3015.43051062,OUT017
FDR45,565.334754027,OUT010
NCM19,1901.70504207,OUT049
FDF39,5842.99935953,OUT027
FDX23,1544.02788949,OUT049
FDD58,2866.3948782,OUT027
FDX28,1554.18331283,OUT013
NCD31,2577.12434809,OUT013
FDU57,2491.2896871,OUT018
FDI27,733.21220537,OUT046
NCM42,1565.87754614,OUT046
FDD32,2114.85183215,OUT027
FDI34,3805.41105969,OUT013
NCM29,2033.23316847,OUT049
FDG46,1815.59947759,OUT018
DRC01,130.795396803,OUT010
FDB15,5842.99935953,OUT027
NCA17,4055.13323868,OUT027
FDF10,2485.51661212,OUT046
FDR26,4719.42469878,OUT027
FDI02,1679.87029958,OUT049
NCM54,277.027656837,OUT010
FDF14,2493.51488299,OUT013
FDJ33,268.730627466,OUT010
FDM20,3950.55922452,OUT035
FDC03,5806.66077174,OUT027
NCX05,1942.01755821,OUT046
NCM41,2830.01831441,OUT027
NCU29,367.813661682,OUT010
FDQ59,1382.27035191,OUT017
FDH46,239.7501077,OUT010
FDH09,792.216207085,OUT013
NCD06,735.244993217,OUT045
FDC15,2515.03326461,OUT035
DRD37,979.271462008,OUT027
FDT28,4049.17954188,OUT027
FDR28,4257.75963673,OUT027
FDT38,1433.67115255,OUT017
FDV34,1526.85158634,OUT027
FDY52,1064.88505648,OUT035
FDB34,1518.86237422,OUT013
DRL23,1563.52807693,OUT018
DRB24,2510.99273725,OUT046
FDJ50,949.420362873,OUT046
FDQ49,2512.4010178,OUT035
FDP20,2031.13311659,OUT035
FDV19,4226.4846146,OUT027
NCR54,3061.33108677,OUT045
FDO09,572.666760741,OUT010
FDS57,2099.93603767,OUT018
FDN10,1942.01755821,OUT049
FDV23,2031.13311659,OUT049
FDY28,3638.56356886,OUT049
DRG51,2577.12434809,OUT013
FDD45,233.992042626,OUT019
NCL18,5781.87459246,OUT027
NCM29,2033.23316847,OUT013
FDF17,5812.37351062,OUT027
FDE22,2573.73502691,OUT017
FDQ22,662.851564497,OUT017
FDS01,2960.22113759,OUT013
FDW35,950.233715859,OUT027
FDJ33,2031.13311659,OUT046
NCF54,2823.08205144,OUT035
FDE09,1613.26996007,OUT013
NCE06,2573.73502691,OUT045
DRH49,1287.22153235,OUT049
FDY43,2742.10655099,OUT045
NCT05,4021.51785049,OUT017
FDZ34,3061.49395559,OUT045
FDL38,1449.23461888,OUT017
FDZ31,3061.49395559,OUT017
FDR14,923.80329267,OUT035
NCN54,1271.01447123,OUT049
NCC42,2996.06222718,OUT027
FDK08,1549.052469,OUT017
FDP59,1563.52807693,OUT013
FDV22,2552.18615207,OUT035
FDD33,3851.19344917,OUT035
DRE60,5842.99935953,OUT027
FDK52,3826.32510315,OUT046
FDA02,2479.6995037,OUT017
FDM56,1570.28741429,OUT049
FDE57,2044.1760272,OUT035
FDM32,1480.34933017,OUT045
NCQ30,2965.15047794,OUT027
FDQ27,2866.3948782,OUT027
FDT60,2996.06222718,OUT027
FDU43,3909.7714909,OUT049
NCO55,1563.52807693,OUT035
FDG02,3061.49395559,OUT045
FDJ28,3061.49395559,OUT013
FDP40,1679.87029958,OUT045
FDJ38,3061.49395559,OUT045
NCC54,3902.80977622,OUT017
NCZ41,2031.13311659,OUT046
FDK38,367.813661682,OUT019
FDU52,2510.99273725,OUT013
FDC40,1241.5682701,OUT046
NCR30,1110.06272045,OUT017
NCN18,1679.87029958,OUT017
FDB50,1265.86202775,OUT035
FDG04,3061.49395559,OUT013
FDR26,2852.30764737,OUT035
NCT17,3059.4250289,OUT018
FDX35,5842.99935953,OUT027
FDS12,2031.13311659,OUT046
NCZ29,2996.06222718,OUT027
FDB38,381.722649649,OUT010
FDP12,716.06955901,OUT013
FDP22,774.167945135,OUT046
FDS26,3857.68006533,OUT018
FDR52,3061.49395559,OUT046
DRJ13,2575.14330745,OUT046
FDU48,2996.06222718,OUT027
FDE29,1002.06389594,OUT035
NCT29,2022.38470091,OUT049
DRK37,3059.4250289,OUT018
FDK55,1461.67105304,OUT046
FDR07,1544.02788949,OUT046
FDO21,5842.99935953,OUT027
FDK46,4058.92305611,OUT049
FDB12,1563.52807693,OUT045
FDT31,5134.60356217,OUT027
FDJ33,2031.13311659,OUT045
FDC26,2924.72311,OUT027
NCQ02,3061.49395559,OUT045
FDP08,518.487806806,OUT010
FDB11,5842.99935953,OUT027
FDV55,2479.6995037,OUT013
FDW20,2022.38470091,OUT049
NCJ18,276.158505974,OUT019
FDC41,1174.86633639,OUT018
FDE14,2866.3948782,OUT027
FDG35,2823.08205144,OUT013
FDF45,923.80329267,OUT035
FDS19,1897.4712886,OUT027
FDS58,379.968529444,OUT019
FDA26,3699.63969177,OUT017
FDM32,1453.26543193,OUT049
FDL45,2031.13311659,OUT046
FDZ55,2562.04614505,OUT049
FDY37,2044.1760272,OUT049
FDO46,3061.49395559,OUT046
FDQ60,2014.37904542,OUT046
FDA19,2033.23316847,OUT018
FDL15,2512.4010178,OUT046
FDM10,3455.08476178,OUT018
NCL05,669.776250308,OUT017
DRK49,130.795396803,OUT010
NCE18,5842.99935953,OUT027
FDG40,667.278974672,OUT049
DRI59,3761.41692679,OUT045
FDK28,4038.57590995,OUT035
NCD06,130.795396803,OUT019
FDO11,568.791404958,OUT019
FDK27,1999.12759151,OUT046
FDT43,1004.26366643,OUT027
FDD38,1561.08722601,OUT018
FDA16,3710.9962289,OUT049
FDL14,4108.64121922,OUT027
NCM17,678.072924932,OUT049
FDD20,2025.42540081,OUT045
FDA40,1463.1189875,OUT045
FDL43,1267.04193693,OUT045
FDV15,1561.08722601,OUT045
FDE52,1484.01937876,OUT046
NCL17,356.634950281,OUT010
NCJ31,3910.14392796,OUT045
FDR60,1265.07437519,OUT045
NCA18,1928.81084016,OUT035
FDS21,1401.4111386,OUT027
FDW09,1265.86202775,OUT035
FDL26,2512.4010178,OUT035
FDS47,1497.39801265,OUT018
FDC39,3433.36969543,OUT046
FDT51,1672.75001622,OUT035
FDK40,4080.65565134,OUT035
NCG19,3887.31114897,OUT045
FDZ07,1094.96551218,OUT046
FDF08,2658.78061193,OUT027
FDO04,1030.54542109,OUT013
FDK41,1395.73085025,OUT018
FDP15,4023.61839127,OUT049
NCD43,1563.52807693,OUT018
NCP18,2485.51661212,OUT013
FDZ51,1533.28579412,OUT046
DRH13,1570.28741429,OUT035
FDF38,673.441465158,OUT045
NCI43,736.830389711,OUT045
FDM38,1215.44193144,OUT027
FDS03,1263.9213035,OUT013
DRJ47,2818.07802177,OUT017
FDT50,229.029511263,OUT010
FDV02,2823.08205144,OUT046
NCG18,1563.52807693,OUT017
FDW52,2580.88009058,OUT046
FDS40,665.582945286,OUT035
FDN31,3061.49395559,OUT017
FDA37,2022.38470091,OUT045
FDA15,4009.30181075,OUT046
FDL39,3015.43051062,OUT046
FDJ53,2022.38470091,OUT045
FDX22,3632.64220318,OUT013
NCZ42,3911.86228841,OUT045
FDD56,4414.18134383,OUT027
FDD40,3059.44891344,OUT017
FDS50,3710.77581244,OUT013
NCN14,3059.44891344,OUT013
FDT15,3059.37311391,OUT013
NCS18,2897.30331537,OUT027
NCO26,265.859207842,OUT010
FDF58,1026.46894266,OUT018
NCB19,1521.43612791,OUT013
FDH26,2044.1760272,OUT017
DRB24,4102.91050734,OUT027
FDA49,1448.31156006,OUT018
FDB32,1544.02788949,OUT045
FDI36,3063.37612892,OUT017
NCA17,365.540600656,OUT010
FDH22,2031.13311659,OUT013
NCM26,2510.17582191,OUT018
FDT15,5108.68995979,OUT027
FDB16,1460.89962,OUT018
NCP54,2996.06222718,OUT027
FDJ36,1561.08722601,OUT013
FDO28,2014.37904542,OUT045
FDU09,1024.75895686,OUT013
FDF29,2031.13311659,OUT017
FDY08,2041.46695034,OUT013
DRJ59,662.851564497,OUT018
FDT23,1923.09633179,OUT027
FDU15,662.851564497,OUT018
FDT47,1546.06154594,OUT013
FDI53,384.869321555,OUT019
FDR59,3866.70234323,OUT018
FDD53,671.745435772,OUT035
FDY51,3694.66691996,OUT017
FDT04,672.497389886,OUT049
FDU51,2852.30764737,OUT049
FDG14,2496.26995338,OUT035
NCU06,3817.23949831,OUT045
DRG25,3061.49395559,OUT046
DRH49,1381.09044273,OUT035
FDN15,2033.23316847,OUT035
FDL43,1205.7723905,OUT018
NCT18,3059.37311391,OUT049
NCB31,4038.84335389,OUT013
FDK57,1985.43826471,OUT035
FDY04,382.563758079,OUT019
NCP54,2022.38470091,OUT046
FDF41,3905.92517197,OUT013
FDM01,1561.08722601,OUT045
FDW03,1563.52807693,OUT045
FDF28,2022.38470091,OUT045
FDY37,2044.1760272,OUT017
FDQ03,3901.31653979,OUT017
FDP51,2955.25927896,OUT027
FDJ40,1672.75001622,OUT017
FDC32,1533.28579412,OUT049
DRI49,2185.66185746,OUT027
NCW54,922.279505682,OUT017
FDF09,662.851564497,OUT017
FDP45,3811.31798131,OUT018
DRJ23,3057.37998675,OUT018
FDS59,1672.75001622,OUT017
FDY08,2033.23316847,OUT046
FDX16,2485.51661212,OUT049
FDY16,3057.37998675,OUT018
FDK32,2509.59398486,OUT035
FDQ22,722.232049496,OUT013
NCC31,2516.56488071,OUT018
FDG58,2510.99273725,OUT049
DRF48,3061.49395559,OUT013
DRH36,1107.91942719,OUT049
NCR30,1155.78064213,OUT035
FDB03,571.87342507,OUT019
FDZ28,2996.06222718,OUT027
FDR35,3078.76394943,OUT017
DRD15,5842.99935953,OUT027
FDJ33,278.406633757,OUT019
FDA56,268.612675742,OUT010
FDP56,736.043135171,OUT046
NCT30,736.043135171,OUT046
FDK15,1549.052469,OUT017
FDH44,2477.47430781,OUT018
FDV01,2512.4010178,OUT013
DRG03,2509.59398486,OUT017
FDG50,2672.04770456,OUT027
FDR16,569.997445631,OUT010
FDZ60,1563.52807693,OUT046
DRG03,2512.4010178,OUT045
FDS56,3866.70234323,OUT018
FDU33,730.002786242,OUT045
DRD27,1546.52614401,OUT035
FDW22,3751.78555982,OUT046
DRA24,2576.48758649,OUT045
FDF38,672.497389886,OUT049
FDX48,2512.4010178,OUT013
FDS58,2557.75202248,OUT018
FDC32,1533.28579412,OUT046
NCQ29,4053.09982507,OUT045
DRK39,1396.91075943,OUT018
NCS38,1913.6469691,OUT017
DRO47,1679.87029958,OUT013
DRG27,950.233715859,OUT027
FDC57,5745.60521497,OUT027
FDS55,2478.29122315,OUT046
NCJ06,2014.37904542,OUT018
FDO01,283.791368233,OUT019
NCM55,3061.49395559,OUT045
FDC52,2505.47821134,OUT049
FDQ15,1279.63076201,OUT045
NCT30,1002.98284485,OUT027
NCR42,943.309030048,OUT027
FDD28,923.80329267,OUT035
FDQ34,1563.52807693,OUT049
FDZ12,3029.32667267,OUT027
DRE13,199.432553938,OUT019
NCN07,284.755421941,OUT019
FDM28,3015.81496945,OUT035
FDI10,2818.71478337,OUT017
FDQ25,2743.48452187,OUT013
FDA38,565.334754027,OUT010
DRI13,3647.83730473,OUT049
FDY20,2678.77141038,OUT027
NCZ53,3061.49395559,OUT035
NCM31,2447.64352171,OUT013
DRB01,3061.49395559,OUT017
DRF37,4066.61776818,OUT046
NCF42,2852.30764737,OUT049
FDF16,2481.88313568,OUT018
FDB41,784.035577555,OUT013
FDR34,3809.96783976,OUT013
FDR15,2511.39978817,OUT018
NCV42,271.192071625,OUT019
FDW51,3638.93476313,OUT035
FDU36,1544.02788949,OUT017
FDX60,1318.8889914,OUT049
FDY03,1884.22781048,OUT035
FDW55,3960.76970502,OUT045
FDT01,569.495859281,OUT010
FDG58,2510.99273725,OUT013
FDK21,3994.56910867,OUT017
NCS41,472.097987704,OUT019
FDS10,3034.86730569,OUT045
NCT53,2579.47181003,OUT046
FDJ28,3059.4250289,OUT018
FDX44,1451.57862984,OUT045
FDT20,668.06997971,OUT018
FDO44,1613.26996007,OUT017
NCX17,3868.31474768,OUT049
FDY01,1942.01755821,OUT017
FDJ12,5842.99935953,OUT027
DRK35,662.851564497,OUT018
FDD47,387.47609147,OUT019
NCM53,1563.52807693,OUT035
FDO45,1524.88417552,OUT013
NCM42,251.200715557,OUT010
FDE04,2958.17609544,OUT046
NCI30,5842.99935953,OUT027
FDZ19,2823.71881304,OUT013
FDW57,2858.20830385,OUT013
FDA25,1561.08722601,OUT013
FDT22,975.124139448,OUT046
FDP51,1979.72271229,OUT013
FDD48,2944.21682818,OUT027
FDY39,3059.37311391,OUT035
FDO48,571.533663841,OUT010
FDD23,5128.48503252,OUT027
DRN35,943.309030048,OUT027
FDT01,3652.43093859,OUT035
FDC20,130.795396803,OUT010
DRJ35,1044.08326125,OUT035
FDB32,1535.82413087,OUT046
FDL24,2823.71881304,OUT046
NCV42,1765.23570987,OUT035
FDZ46,1570.28741429,OUT046
FDC15,2515.03326461,OUT013
FDD08,130.795396803,OUT019
FDY50,1482.03613226,OUT049
FDD36,1985.43826471,OUT013
FDG57,1002.98284485,OUT027
FDL21,669.014054983,OUT018
FDN16,2866.3948782,OUT027
FDJ09,1001.70067977,OUT027
FDS01,422.702037829,OUT010
FDV33,4054.80485161,OUT017
DRE12,1910.9264109,OUT017
FDR07,1546.06154594,OUT013
FDP48,476.593012031,OUT010
NCB55,923.80329267,OUT035
FDQ08,1124.14541666,OUT013
FDR34,3827.04673422,OUT035
FDO33,1679.87029958,OUT046
FDP13,672.497389886,OUT045
FDX12,3910.20751975,OUT049
NCT06,2625.73750032,OUT049
FDR16,567.974816986,OUT019
FDE36,2579.47181003,OUT046
FDZ36,3061.49395559,OUT049
FDV13,1454.71168244,OUT045
NCZ17,665.582945286,OUT035
FDU56,3057.32807176,OUT045
FDM09,2792.65278549,OUT035
FDV02,2823.08205144,OUT017
FDS34,1815.59947759,OUT018
FDA11,1544.02788949,OUT049
FDP09,3635.96753426,OUT017
FDB29,2940.9150842,OUT027
FDT19,2823.71881304,OUT017
DRH15,683.453456862,OUT017
FDY38,3817.46708566,OUT046
FDF14,4080.5270539,OUT027
FDN48,225.664093558,OUT010
FDQ12,3820.10868469,OUT013
NCJ43,2823.71881304,OUT045
FDE17,369.501417385,OUT019
FDB05,3983.50882971,OUT035
FDH10,3059.44891344,OUT045
NCR06,669.014054983,OUT017
FDU32,2022.38470091,OUT018
FDD56,2825.12709359,OUT049
FDO36,3011.13638805,OUT018
FDH16,222.120914428,OUT010
FDX10,662.851564497,OUT018
FDZ37,1454.71168244,OUT017
FDU31,569.22454468,OUT010
DRC49,2044.1760272,OUT049
FDL15,2509.59398486,OUT045
FDN32,497.706438775,OUT019
DRH59,1455.14580072,OUT027
NCU29,2484.10833157,OUT049
FDR37,478.207288661,OUT019
FDS14,2540.26691464,OUT018
FDU02,5842.99935953,OUT027
FDJ08,3061.49395559,OUT035
NCZ06,4002.8168502,OUT045
FDO31,1333.13340354,OUT049
FDH31,1554.18331283,OUT018
FDS58,2562.04614505,OUT017
NCA53,1002.98284485,OUT027
FDF50,3063.37612892,OUT046
NCW42,3732.21136674,OUT049
NCQ17,2518.7900766,OUT045
FDK51,3882.49969767,OUT018
NCW41,378.823270312,OUT010
NCR29,919.145073076,OUT017
FDB08,379.968529444,OUT019
FDA40,2481.58320927,OUT027
FDL14,2548.55267563,OUT018
FDB47,3570.30159338,OUT046
FDO03,3826.96050487,OUT035
DRK13,519.722732016,OUT019
FDX13,565.334754027,OUT010
FDF52,3059.37311391,OUT046
FDT11,3061.49395559,OUT013
FDB08,2562.04614505,OUT013
FDQ28,2512.80806872,OUT018
FDD29,4011.58122208,OUT045
NCQ29,5842.99935953,OUT027
NCO02,1263.13365094,OUT013
FDR56,518.487806806,OUT010
NCM54,2031.13311659,OUT049
FDP51,1942.01755821,OUT035
FDT38,1516.36129606,OUT013
FDZ20,3818.62614638,OUT018
FDJ53,2019.68821338,OUT013
FDX13,3982.88995873,OUT049
FDP58,3712.30285771,OUT035
NCK31,130.795396803,OUT019
FDA35,2025.42540081,OUT018
FDV37,3073.20340136,OUT018
NCO07,5842.99935953,OUT027
FDA20,3061.49395559,OUT045
FDZ59,2680.82354359,OUT035
NCY17,684.383776676,OUT017
FDQ28,2512.4010178,OUT035
FDV35,2512.4010178,OUT017
FDQ36,716.06955901,OUT013
FDD34,2572.83022552,OUT018
FDK51,4062.12210296,OUT045
FDV31,2823.71881304,OUT035
FDR04,1544.02788949,OUT035
FDR14,928.030872963,OUT049
DRC36,421.804684197,OUT010
FDE39,276.940624811,OUT019
FDP57,1563.52807693,OUT049
FDE57,2044.1760272,OUT046
NCN18,1679.87029958,OUT046
NCQ05,2483.32892515,OUT018
FDW47,2014.37904542,OUT035
FDV46,2033.23316847,OUT035
NCP29,1073.29343745,OUT045
FDE09,1663.31056279,OUT018
NCU06,5842.99935953,OUT027
FDT19,417.108649907,OUT010
DRF15,2504.91251361,OUT017
DRI51,2740.06150884,OUT013
NCX54,1563.52807693,OUT013
DRE01,3915.97978755,OUT013
NCB07,3061.33108677,OUT045
FDU50,1906.27920184,OUT035
FDG40,665.582945286,OUT035
FDW10,2818.78792887,OUT018
FDX51,3061.49395559,OUT013
NCP17,1075.08088148,OUT045
FDP21,3061.49395559,OUT035
FDL04,1563.52807693,OUT045
FDV23,2022.38470091,OUT013
FDF24,1358.72566269,OUT046
FDH56,2940.9150842,OUT027
FDB51,1024.02657114,OUT049
FDI58,2858.8154155,OUT027
FDR20,784.035577555,OUT013
FDC51,2022.38470091,OUT018
FDB16,2482.76311845,OUT027
FDE40,1008.32635826,OUT049
NCM17,676.376895545,OUT035
FDU56,3059.44891344,OUT035
FDS32,286.203104802,OUT019
FDX02,3764.2358326,OUT049
FDT39,4102.91050734,OUT027
FDE35,923.80329267,OUT017
NCI42,565.222608001,OUT019
DRL23,1563.52807693,OUT046
FDA10,2022.38470091,OUT046
FDA11,1546.06154594,OUT013
NCM06,2510.99273725,OUT046
NCT05,4050.67110194,OUT035
NCQ02,498.078322604,OUT010
NCY06,2033.23316847,OUT049
FDY56,3776.05614469,OUT035
FDL02,1563.52807693,OUT035
NCI06,2879.66849766,OUT035
FDQ14,2485.55412104,OUT045
FDQ12,3806.85244401,OUT017
FDP36,736.043135171,OUT046
FDK21,5842.99935953,OUT027
FDO40,2485.51661212,OUT045
NCK54,274.637264085,OUT019
FDY09,2850.05856695,OUT018
NCW30,4043.12570167,OUT049
NCC55,943.309030048,OUT027
FDE58,1942.01755821,OUT018
FDR39,3059.44891344,OUT013
FDU28,3059.44891344,OUT049
FDH08,3806.85244401,OUT017
FDG35,2823.08205144,OUT045
FDG22,667.278974672,OUT049
FDC34,2543.90039108,OUT035
FDP15,3847.19503283,OUT018
FDK34,568.004069136,OUT010
FDU45,1928.81084016,OUT035
FDQ04,949.471520534,OUT027
FDX22,3454.9037451,OUT018
FDB45,1563.52807693,OUT017
NCH43,5842.99935953,OUT027
DRE60,3759.65054018,OUT046
FDD17,5842.99935953,OUT027
NCM54,2031.13311659,OUT017
NCH55,2031.13311659,OUT013
NCT06,2578.83504843,OUT017
FDA48,5842.99935953,OUT027
FDY58,5842.99935953,OUT027
FDO25,3636.1985692,OUT045
FDN50,1544.02788949,OUT045
FDH35,2578.83504843,OUT035
FDK09,3805.14741746,OUT045
FDO16,1498.46718303,OUT013
FDW11,1078.74344028,OUT045
FDU47,2996.06222718,OUT027
NCQ42,277.027656837,OUT010
FDK55,2672.04770456,OUT027
FDN08,1936.31974664,OUT049
FDT57,3901.85871459,OUT045
FDJ12,3416.20098504,OUT018
DRL59,772.105484389,OUT017
NCN53,668.077116627,OUT046
FDO51,130.795396803,OUT010
FDK56,3061.49395559,OUT017
FDY12,816.332106742,OUT035
FDU15,665.582945286,OUT035
FDQ19,3933.89459356,OUT046
DRF15,2512.4010178,OUT045
DRE25,231.67058509,OUT019
FDK57,1985.43826471,OUT018
FDD33,566.47708581,OUT010
FDR34,5842.99935953,OUT027
FDU04,2022.38470091,OUT045
FDE35,132.183673498,OUT019
NCD31,2577.12434809,OUT035
FDJ56,1549.052469,OUT035
NCU53,2579.47181003,OUT046
FDD39,3639.47935282,OUT035
NCU17,250.133684793,OUT019
FDJ20,2025.42540081,OUT046
NCW41,2549.96095618,OUT018
FDL52,670.801360499,OUT035
FDS39,2044.1760272,OUT035
DRJ47,2823.08205144,OUT045
FDP13,130.795396803,OUT010
DRK39,184.762023341,OUT010
FDF28,274.360924145,OUT010
FDB09,2031.13311659,OUT045
FDM51,1549.052469,OUT046
DRM49,704.193812166,OUT018
DRF23,2823.71881304,OUT013
DRH01,2823.08205144,OUT035
FDH12,2892.68135965,OUT027
FDA28,279.188752593,OUT019
FDW37,1499.16496085,OUT018
FDF02,1563.52807693,OUT046
DRL37,675.953613977,OUT046
NCF43,2044.1760272,OUT046
FDH08,565.334754027,OUT010
FDR34,571.100524119,OUT019
NCK19,3061.49395559,OUT049
NCD55,669.776250308,OUT018
FDT27,3804.9633718,OUT049
FDQ57,2478.29122315,OUT045
FDA47,2577.12434809,OUT035
DRG15,1401.80339523,OUT027
FDE05,2476.06602726,OUT018
FDN46,1554.18331283,OUT046
FDX27,2830.01831441,OUT027
FDT51,1663.31056279,OUT045
FDU33,737.60177119,OUT013
FDJ16,1264.094325,OUT027
FDD20,277.259954225,OUT019
FDT36,667.278974672,OUT049
DRF15,4097.68297313,OUT027
FDN52,204.777634063,OUT010
FDC22,5745.60521497,OUT027
FDX15,2563.4544256,OUT045
FDT13,3061.49395559,OUT013
FDU04,2022.38470091,OUT017
FDU31,568.791404958,OUT019
FDW59,2454.08057902,OUT027
NCO29,2579.47181003,OUT046
FDL15,2506.88649189,OUT035
FDI41,2479.6995037,OUT049
FDQ48,1546.52614401,OUT049
DRI39,1032.06920808,OUT013
FDI08,4007.37936648,OUT013
FDC21,1651.04681423,OUT049
FDF58,1057.87281723,OUT035
FDS08,423.655122932,OUT010
FDE47,2022.38470091,OUT045
NCP18,370.69829552,OUT019
NCR41,1546.06154594,OUT013
FDA27,4015.01783032,OUT013
FDA43,3061.49395559,OUT035
FDA49,1446.34107693,OUT045
NCE55,2856.14489083,OUT018
DRM49,1001.70067977,OUT027
FDF22,5842.99935953,OUT027
FDQ15,1298.36917165,OUT018
NCS54,2825.12709359,OUT017
NCY05,716.06955901,OUT013
FDR45,3932.68414898,OUT046
FDK57,2022.38470091,OUT049
FDF41,566.47708581,OUT010
FDV21,2031.13311659,OUT046
FDD51,730.800928197,OUT046
FDF33,1570.28741429,OUT046
FDA38,3899.52826151,OUT046
FDR56,3063.37612892,OUT045
NCN41,2022.38470091,OUT017
FDC60,2559.93007185,OUT027
FDB47,3574.38301769,OUT045
DRH01,2823.08205144,OUT013
FDW08,1563.52807693,OUT046
FDF38,949.471520534,OUT027
FDY32,2577.12434809,OUT017
FDG34,1570.28741429,OUT049
FDG47,566.043946088,OUT019
NCF18,3059.44891344,OUT035
FDL39,452.886835021,OUT019
NCH55,2031.13311659,OUT035
DRJ35,1011.87851996,OUT049
FDS44,3917.44107847,OUT035
DRE01,3724.76188341,OUT018
FDY39,3061.49395559,OUT013
FDY32,2569.44090433,OUT018
FDR33,2933.49917427,OUT027
NCP50,1318.8889914,OUT049
FDZ47,1546.52614401,OUT018
FDU57,2505.47821134,OUT049
FDY44,3061.49395559,OUT013
DRH59,1126.14308667,OUT018
FDB03,5842.99935953,OUT027
FDY46,3059.44891344,OUT045
FDM39,2852.94440897,OUT045
FDY36,1130.87477763,OUT035
NCM55,3059.37311391,OUT035
FDJ50,130.795396803,OUT010
DRL60,2493.51488299,OUT013
NCJ54,3831.16610902,OUT049
FDX59,662.851564497,OUT017
FDI07,3116.21456216,OUT013
DRF51,130.795396803,OUT010
FDM14,1570.28741429,OUT017
FDP21,3061.49395559,OUT045
FDE40,1072.94003268,OUT035
FDE05,2478.29122315,OUT035
FDM13,2996.06222718,OUT027
FDC34,4185.59780738,OUT027
NCI55,2022.38470091,OUT018
NCE43,2718.13885886,OUT018
FDW58,1563.52807693,OUT018
FDG60,3893.4771888,OUT045
FDV31,2823.71881304,OUT017
FDR47,3059.44891344,OUT013
FDM60,130.795396803,OUT019
NCF06,3866.70234323,OUT018
NCN26,2944.21682818,OUT027
FDQ59,1435.59755618,OUT049
FDF09,668.077116627,OUT046
NCS06,4054.80485161,OUT017
FDT44,1942.01755821,OUT046
FDI19,3937.68402414,OUT017
FDT22,991.898127613,OUT017
NCF54,4267.12113296,OUT027
DRG25,3061.49395559,OUT045
FDB59,3061.33108677,OUT017
FDQ37,3059.44891344,OUT017
FDP56,733.54896383,OUT035
FDW44,2823.71881304,OUT035
FDJ26,572.306564792,OUT010
FDU43,3710.99991143,OUT018
FDW33,1563.52807693,OUT045
NCX53,3137.94342714,OUT027
FDN56,366.779444493,OUT010
DRF15,2506.88649189,OUT049
FDO33,1918.92598249,OUT017
FDZ39,241.805735725,OUT010
NCJ19,922.279505682,OUT017
